Veiculo;Data;Hora;Cidade;UF;Velocidade;Latitude;Longitude;Via
473878;2026-02-25;12:00;JARINU;SP;76;-23.0376;-46.6886;Rodovia Dom Pedro I
473878;2026-02-25;12:00;JARINU;SP;77;-23.0385;-46.6845;Estrada Cruz Aço
473878;2026-02-25;12:00;JARINU;SP;84;-23.0393;-46.6824;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;77;-23.0526;-46.664;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;62;-23.0613;-46.6523;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.0752;-46.6388;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.0776;-46.6373;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;77;-23.0826;-46.6342;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;26;-23.0948;-46.6261;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;78;-23.0962;-46.6235;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;83;-23.0995;-46.6117;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.1015;-46.5955;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;77;-23.1015;-46.5943;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;82;-23.1014;-46.5919;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;83;-23.1012;-46.5846;Rodovia Dom Pedro I
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.1757;-46.5787;Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.1817;-46.5812;46
473878;2026-02-25;12:00;ATIBAIA;SP;76;-23.1831;-46.5817;Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;69;-23.1989;-46.5881;Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;0;-23.2026;-46.59;Próx. Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;0;-23.2026;-46.59;Próx. Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;0;-23.2026;-46.59;Próx. Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;0;-23.2026;-46.59;Próx. Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;40;-23.2061;-46.591;Rodovia Fernão Dias
473878;2026-02-25;12:00;ATIBAIA;SP;77;-23.2111;-46.5928;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;64;-23.2504;-46.5937;Próx. Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;77;-23.2621;-46.5869;57
473878;2026-02-25;12:00;MAIRIPORÃ;SP;77;-23.2831;-46.5882;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;61;-23.2912;-46.586;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;77;-23.2889;-46.5827;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;78;-23.2921;-46.5786;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;83;-23.2921;-46.5774;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;83;-23.2922;-46.5754;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;82;-23.2934;-46.573;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;77;-23.2966;-46.5717;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;81;-23.2994;-46.5719;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;82;-23.3023;-46.5724;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;82;-23.3044;-46.5738;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;82;-23.3078;-46.578;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;83;-23.3159;-46.5825;Rodovia Fernão Dias
473878;2026-02-25;12:00;MAIRIPORÃ;SP;82;-23.3245;-46.5802;Rodovia Fernão Dias
473878;2026-02-25;13:00;MAIRIPORÃ;SP;40;-23.3303;-46.5782;Próx. Rua Marginal
473878;2026-02-25;13:00;MAIRIPORÃ;SP;76;-23.3346;-46.576;Rodovia Fernão Dias
473878;2026-02-25;13:00;MAIRIPORÃ;SP;83;-23.3378;-46.5751;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;62;-23.3821;-46.5637;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;70;-23.3927;-46.5717;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;76;-23.4177;-46.5799;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;82;-23.4278;-46.5721;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;82;-23.4328;-46.5692;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;80;-23.4383;-46.568;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;76;-23.4594;-46.5715;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;82;-23.4621;-46.5716;Rodovia Fernão Dias
473878;2026-02-25;13:00;SÃO PAULO;SP;77;-23.469;-46.5696;Rodovia Fernão Dias
473878;2026-02-25;13:00;GUARULHOS;SP;82;-23.4819;-46.56;Rodovia Fernão Dias
473878;2026-02-25;13:00;GUARULHOS;SP;54;-23.4911;-46.5594;Rodovia Fernão Dias
473878;2026-02-25;13:00;GUARULHOS;SP;76;-23.4911;-46.549;Rodovia Presidente Dutra
473878;2026-02-25;13:00;GUARULHOS;SP;65;-23.4817;-46.5343;Via Dutra
473878;2026-02-25;13:00;GUARULHOS;SP;47;-23.4636;-46.491;219A
473878;2026-02-25;13:00;GUARULHOS;SP;71;-23.4824;-46.4613;Rodovia Ayrton Senna da Silva
473878;2026-02-25;13:00;GUARULHOS;SP;77;-23.4808;-46.4512;24
473878;2026-02-25;13:00;GUARULHOS;SP;76;-23.4794;-46.4438;Rodovia Ayrton Senna da Silva
473878;2026-02-25;13:00;GUARULHOS;SP;16;-23.4757;-46.4451;Estrada Municipal
473878;2026-02-25;13:00;GUARULHOS;SP;0;-23.4766;-46.4475;Próx. Estrada Municipal
473878;2026-02-25;13:00;GUARULHOS;SP;0;-23.4766;-46.4475;Próx. Estrada Municipal
473878;2026-02-25;14:00;GUARULHOS;SP;0;-23.4766;-46.4476;Próx. Estrada Municipal
473878;2026-02-25;16:00;MAIRIPORÃ;SP;78;-23.2465;-46.5938;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.2286;-46.5985;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;81;-23.2259;-46.5976;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;82;-23.2253;-46.5974;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;82;-23.219;-46.5953;50
473878;2026-02-25;16:00;ATIBAIA;SP;83;-23.1963;-46.5867;Rodovia Arão Sahm
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.1794;-46.5799;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;84;-23.1778;-46.5792;Próx. Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;63;-23.1729;-46.5773;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.1701;-46.5762;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;83;-23.1677;-46.5752;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.1384;-46.5757;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;84;-23.137;-46.5758;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;25;-23.1209;-46.5743;Rodovia Fernão Dias
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.1009;-46.5776;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.101;-46.5816;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.101;-46.5828;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;74;-23.1012;-46.5886;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.1006;-46.6053;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.1004;-46.6069;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.0846;-46.6328;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.0838;-46.6333;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.0573;-46.6575;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;76;-23.0547;-46.6609;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;78;-23.0529;-46.6632;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.0486;-46.6689;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;68;-23.0467;-46.6715;Rodovia Dom Pedro I
473878;2026-02-25;16:00;ATIBAIA;SP;77;-23.0447;-46.674;Rodovia Dom Pedro I
473878;2026-02-25;16:00;JARINU;SP;77;-23.0373;-46.6982;Rodovia Dom Pedro I
473878;2026-02-25;16:00;JARINU;SP;83;-23.0373;-46.701;Rodovia Dom Pedro I
473878;2026-02-25;17:00;JARINU;SP;55;-23.0357;-46.7172;Rodovia Dom Pedro I
473878;2026-02-25;17:00;ITATIBA;SP;0;-23.0342;-46.7332;Próx. Rua Adelina Piffer Tega
473878;2026-02-25;17:00;ITATIBA;SP;0;-23.0342;-46.7332;Próx. Rua Adelina Piffer Tega
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;08:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;09:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.987;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;3;-22.9872;-46.8041;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;0;-22.9871;-46.8042;Próx. Rodovia Dom Pedro I
473878;2026-02-26;10:00;ITATIBA;SP;76;-22.9865;-46.8133;Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;2;-22.994;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.994;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.9941;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.9941;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.9941;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.9941;-46.7902;Próx. Rodovia Dom Pedro I
473878;2026-02-26;11:00;ITATIBA;SP;0;-22.9942;-46.7901;Próx. Rodovia Dom Pedro I
473878;2026-02-26;12:00;ITATIBA;SP;0;-22.9942;-46.7901;Próx. Rodovia Dom Pedro I
473878;2026-02-26;12:00;ITATIBA;SP;0;-22.9942;-46.7901;Próx. Rodovia Dom Pedro I
473878;2026-02-26;13:00;ITATIBA;SP;0;-23.034;-46.7332;Próx. Rua Adelina Piffer Tega
474689;2026-02-25;11:00;PARAISÓPOLIS;MG;0;-22.5546;-45.7713;Próx. Avenida José Pereira de Souza Dias
474689;2026-02-25;11:00;PARAISÓPOLIS;MG;0;-22.5546;-45.7713;Próx. Avenida José Pereira de Souza Dias
474689;2026-02-25;11:00;PARAISÓPOLIS;MG;0;-22.5546;-45.7713;Próx. Avenida José Pereira de Souza Dias
474689;2026-02-25;11:00;PARAISÓPOLIS;MG;0;-22.5548;-45.7715;Próx. Avenida José Pereira de Souza Dias
474689;2026-02-25;12:00;PARAISÓPOLIS;MG;53;-22.5427;-45.8464;Estrada Paraisópolis-Consolação
474689;2026-02-25;12:00;PARAISÓPOLIS;MG;53;-22.5427;-45.8465;Estrada Paraisópolis-Consolação
474689;2026-02-25;12:00;CONSOLAÇÃO;MG;59;-22.5584;-45.8867;MG-295
474689;2026-02-25;12:00;CONSOLAÇÃO;MG;43;-22.5568;-45.9185;MG-295
474689;2026-02-25;12:00;CONSOLAÇÃO;MG;45;-22.5525;-45.9345;Próx. Rua Capitão Antônio Pereira
474689;2026-02-25;12:00;CAMBUÍ;MG;61;-22.5718;-45.9977;
474689;2026-02-25;12:00;CAMBUÍ;MG;64;-22.5842;-46.0138;
474689;2026-02-25;12:00;CAMBUÍ;MG;57;-22.5937;-46.0271;
474689;2026-02-25;12:00;CAMBUÍ;MG;76;-22.5992;-46.0574;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;74;-22.606;-46.06;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.61;-46.062;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.6137;-46.0659;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;77;-22.6178;-46.0701;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.634;-46.079;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.6393;-46.0805;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.6406;-46.0818;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;76;-22.644;-46.085;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.6473;-46.0893;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;77;-22.6486;-46.0894;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;76;-22.6532;-46.089;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;75;-22.6552;-46.0893;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;76;-22.657;-46.089;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMBUÍ;MG;42;-22.684;-46.1013;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMANDUCAIA;MG;75;-22.7475;-46.1378;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMANDUCAIA;MG;75;-22.7532;-46.1442;Rodovia Fernão Dias
474689;2026-02-25;12:00;CAMANDUCAIA;MG;75;-22.754;-46.1467;Rodovia Fernão Dias
474689;2026-02-25;13:00;CAMANDUCAIA;MG;62;-22.7607;-46.1648;Rodovia Fernão Dias
474689;2026-02-25;13:00;CAMANDUCAIA;MG;75;-22.7676;-46.1793;Rodovia Fernão Dias
474689;2026-02-25;13:00;ITAPEVA;MG;75;-22.7711;-46.1992;Rodovia Fernão Dias
474689;2026-02-25;13:00;ITAPEVA;MG;56;-22.7684;-46.2084;BR-381
474689;2026-02-25;13:00;ITAPEVA;MG;75;-22.7826;-46.2408;Rodovia Fernão Dias
474689;2026-02-25;13:00;ITAPEVA;MG;75;-22.7837;-46.2411;Rodovia Fernão Dias
474689;2026-02-25;13:00;ITAPEVA;MG;75;-22.7844;-46.2413;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;71;-22.7905;-46.2454;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.7956;-46.2539;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.7998;-46.2586;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8069;-46.2759;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8081;-46.2769;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;69;-22.8117;-46.2881;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8234;-46.3082;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;73;-22.8396;-46.3287;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8426;-46.3303;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8443;-46.3312;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8456;-46.3319;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.847;-46.3332;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8593;-46.3399;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8598;-46.3414;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8605;-46.3433;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;78;-22.8613;-46.3442;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8621;-46.3446;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8657;-46.3485;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8682;-46.3543;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;75;-22.8733;-46.3638;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8738;-46.3647;Rodovia Fernão Dias
474689;2026-02-25;13:00;EXTREMA;MG;76;-22.8742;-46.3655;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;77;-22.8821;-46.3854;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;75;-22.8782;-46.397;Estrada Mun. José Gabriel de Oliveira
474689;2026-02-25;13:00;VARGEM;SP;75;-22.8783;-46.399;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;76;-22.8795;-46.4014;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;77;-22.8907;-46.4134;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;77;-22.891;-46.4136;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;77;-22.8914;-46.4137;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;75;-22.9027;-46.4214;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;77;-22.9112;-46.4256;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;75;-22.9209;-46.4395;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;71;-22.9232;-46.448;Rodovia Fernão Dias
474689;2026-02-25;13:00;VARGEM;SP;78;-22.9235;-46.449;Rodovia Fernão Dias
474689;2026-02-25;13:00;BRAGANÇA PAULISTA;SP;76;-22.9425;-46.4753;Rodovia Fernão Dias
474689;2026-02-25;13:00;BRAGANÇA PAULISTA;SP;61;-22.9511;-46.4796;Rodovia Fernão Dias
474689;2026-02-25;13:00;BRAGANÇA PAULISTA;SP;75;-23.0215;-46.531;Rodovia Fernão Dias
474689;2026-02-25;13:00;BRAGANÇA PAULISTA;SP;75;-23.0253;-46.5347;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0262;-46.5356;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.0273;-46.5367;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0291;-46.5384;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.0346;-46.5463;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0352;-46.5484;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;73;-23.0359;-46.5511;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.0366;-46.5533;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0419;-46.5591;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0534;-46.5686;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.0599;-46.5716;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0689;-46.5688;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.0695;-46.5684;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.0789;-46.5698;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;65;-23.0804;-46.5699;Rodovia Fernão Dias
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.1009;-46.5791;Rodovia Dom Pedro I
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.1009;-46.5805;Rodovia Dom Pedro I
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.101;-46.5847;Rodovia Dom Pedro I
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.1011;-46.5882;Rodovia Dom Pedro I
474689;2026-02-25;13:00;ATIBAIA;SP;75;-23.1012;-46.5921;Rodovia Dom Pedro I
474689;2026-02-25;13:00;ATIBAIA;SP;76;-23.1013;-46.5975;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.1004;-46.6064;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;77;-23.0976;-46.6179;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;77;-23.0876;-46.631;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0831;-46.6337;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0821;-46.6343;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0808;-46.6351;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0796;-46.6358;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0785;-46.6365;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0701;-46.6416;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;75;-23.0593;-46.6548;Rodovia Dom Pedro I
474689;2026-02-25;14:00;ATIBAIA;SP;76;-23.0562;-46.6589;Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;16:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;17:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
474689;2026-02-25;17:00;ITATIBA;SP;0;-22.9947;-46.7897;Próx. Rodovia Dom Pedro I
